################   Neural Network Training   ################
Era #1601       Weight Coefficients: (0.0, 0.24998552, -0.053842578, -0.17613862, -0.16944148, -0.06880571, 0.10183342, 0.32588947, 0.591709)
Era #1602       Weight Coefficients: (0.0, 0.2500427, -0.053893752, -0.17623125, -0.16952795, -0.068851456, 0.10185422, 0.32599652, 0.5919176)
Era #1603       Weight Coefficients: (0.0, 0.2500998, -0.053944908, -0.1763238, -0.16961442, -0.06889717, 0.10187501, 0.32610348, 0.59212613)
Era #1604       Weight Coefficients: (0.0, 0.25015694, -0.053996034, -0.1764163, -0.16970082, -0.068942875, 0.10189578, 0.32621035, 0.5923345)
Era #1605       Weight Coefficients: (0.0, 0.25021404, -0.05404714, -0.17650874, -0.16978717, -0.06898855, 0.10191652, 0.3263172, 0.5925428)
Era #1606       Weight Coefficients: (0.0, 0.25027105, -0.054098204, -0.17660114, -0.16987349, -0.06903419, 0.10193727, 0.32642394, 0.592751)
Era #1607       Weight Coefficients: (0.0, 0.25032803, -0.05414923, -0.17669348, -0.16995974, -0.069079794, 0.10195802, 0.32653064, 0.59295905)
Era #1608       Weight Coefficients: (0.0, 0.25038496, -0.054200236, -0.1767858, -0.17004591, -0.069125384, 0.10197876, 0.32663736, 0.593167)
Era #1609       Weight Coefficients: (0.0, 0.25044188, -0.054251216, -0.17687802, -0.17013203, -0.06917094, 0.10199946, 0.32674393, 0.5933748)
Era #1610       Weight Coefficients: (0.0, 0.25049874, -0.05430218, -0.17697017, -0.17021811, -0.069216475, 0.10202017, 0.32685044, 0.5935825)
Era #1611       Weight Coefficients: (0.0, 0.25055557, -0.05435311, -0.17706232, -0.17030412, -0.06926198, 0.10204085, 0.32695693, 0.59379005)
Era #1612       Weight Coefficients: (0.0, 0.25061235, -0.054404005, -0.17715439, -0.1703901, -0.069307454, 0.102061555, 0.32706335, 0.59399754)
Era #1613       Weight Coefficients: (0.0, 0.2506691, -0.054454863, -0.17724639, -0.17047603, -0.06935288, 0.10208223, 0.32716966, 0.59420496)
Era #1614       Weight Coefficients: (0.0, 0.2507258, -0.054505702, -0.17733835, -0.17056191, -0.069398284, 0.10210291, 0.32727593, 0.59441215)
Era #1615       Weight Coefficients: (0.0, 0.2507825, -0.05455653, -0.17743026, -0.17064773, -0.069443665, 0.10212358, 0.32738215, 0.5946193)
Era #1616       Weight Coefficients: (0.0, 0.2508391, -0.05460731, -0.1775221, -0.1707335, -0.069489, 0.10214424, 0.32748827, 0.5948262)
Era #1617       Weight Coefficients: (0.0, 0.25089577, -0.054658055, -0.17761391, -0.1708192, -0.06953433, 0.10216489, 0.3275944, 0.59503305)
Era #1618       Weight Coefficients: (0.0, 0.25095236, -0.054708797, -0.17770568, -0.17090486, -0.06957963, 0.10218551, 0.32770047, 0.59523976)
Era #1619       Weight Coefficients: (0.0, 0.25100884, -0.0547595, -0.17779736, -0.17099044, -0.06962491, 0.10220614, 0.32780647, 0.59544635)
Era #1620       Weight Coefficients: (0.0, 0.2510653, -0.054810174, -0.17788897, -0.171076, -0.06967014, 0.10222676, 0.32791242, 0.59565276)
Era #1621       Weight Coefficients: (0.0, 0.25112173, -0.05486081, -0.17798054, -0.17116147, -0.069715336, 0.10224736, 0.3280183, 0.59585917)
Era #1622       Weight Coefficients: (0.0, 0.25117815, -0.054911435, -0.17807205, -0.17124693, -0.06976052, 0.10226795, 0.3281241, 0.5960654)
Era #1623       Weight Coefficients: (0.0, 0.25123453, -0.05496202, -0.1781635, -0.17133233, -0.06980566, 0.10228852, 0.3282298, 0.5962715)
Era #1624       Weight Coefficients: (0.0, 0.25129086, -0.055012584, -0.17825492, -0.17141767, -0.069850765, 0.1023091, 0.32833546, 0.5964775)
Era #1625       Weight Coefficients: (0.0, 0.2513471, -0.055063102, -0.17834625, -0.17150293, -0.06989584, 0.10232969, 0.32844108, 0.5966833)
Era #1626       Weight Coefficients: (0.0, 0.25140336, -0.05511361, -0.17843756, -0.17158818, -0.069940895, 0.102350235, 0.32854667, 0.59688914)
Era #1627       Weight Coefficients: (0.0, 0.25145963, -0.055164095, -0.17852883, -0.17167337, -0.06998592, 0.10237076, 0.32865217, 0.59709483)
Era #1628       Weight Coefficients: (0.0, 0.2515158, -0.055214558, -0.17862003, -0.1717585, -0.070030935, 0.10239129, 0.32875764, 0.5973003)
Era #1629       Weight Coefficients: (0.0, 0.25157195, -0.055264976, -0.17871119, -0.1718436, -0.0700759, 0.102411814, 0.32886305, 0.59750575)
Era #1630       Weight Coefficients: (0.0, 0.25162804, -0.055315368, -0.17880228, -0.17192864, -0.07012084, 0.10243234, 0.3289684, 0.597711)
Era #1631       Weight Coefficients: (0.0, 0.25168407, -0.05536573, -0.17889331, -0.17201363, -0.070165746, 0.102452844, 0.32907367, 0.59791625)
Era #1632       Weight Coefficients: (0.0, 0.25174007, -0.055416062, -0.17898427, -0.17209855, -0.070210636, 0.10247335, 0.3291789, 0.5981212)
Era #1633       Weight Coefficients: (0.0, 0.25179607, -0.05546638, -0.17907518, -0.17218344, -0.07025548, 0.10249384, 0.32928407, 0.5983262)
Era #1634       Weight Coefficients: (0.0, 0.25185204, -0.05551667, -0.17916608, -0.17226826, -0.07030031, 0.10251431, 0.32938913, 0.59853095)
Era #1635       Weight Coefficients: (0.0, 0.25190794, -0.05556692, -0.17925689, -0.17235301, -0.07034509, 0.102534786, 0.32949418, 0.59873563)
Era #1636       Weight Coefficients: (0.0, 0.25196382, -0.05561715, -0.17934766, -0.17243776, -0.07038985, 0.10255526, 0.32959914, 0.5989402)
Era #1637       Weight Coefficients: (0.0, 0.25201964, -0.05566735, -0.17943838, -0.17252243, -0.07043459, 0.10257572, 0.32970405, 0.5991447)
Era #1638       Weight Coefficients: (0.0, 0.25207546, -0.05571753, -0.17952904, -0.17260705, -0.07047931, 0.10259616, 0.3298089, 0.5993491)
Era #1639       Weight Coefficients: (0.0, 0.2521312, -0.055767667, -0.17961964, -0.17269161, -0.070524, 0.10261661, 0.32991365, 0.5995533)
Era #1640       Weight Coefficients: (0.0, 0.2521869, -0.055817768, -0.1797102, -0.1727761, -0.07056866, 0.10263704, 0.33001837, 0.5997574)
Era #1641       Weight Coefficients: (0.0, 0.25224257, -0.055867855, -0.17980069, -0.17286055, -0.07061327, 0.10265743, 0.33012304, 0.5999614)
Era #1642       Weight Coefficients: (0.0, 0.2522982, -0.05591792, -0.17989112, -0.17294496, -0.070657864, 0.10267783, 0.33022767, 0.6001653)
Era #1643       Weight Coefficients: (0.0, 0.25235385, -0.055967968, -0.17998151, -0.17302933, -0.07070244, 0.10269822, 0.33033225, 0.600369)
Era #1644       Weight Coefficients: (0.0, 0.2524094, -0.056017973, -0.18007185, -0.17311364, -0.07074697, 0.1027186, 0.33043674, 0.6005726)
Era #1645       Weight Coefficients: (0.0, 0.25246492, -0.056067932, -0.1801621, -0.17319793, -0.07079146, 0.102738984, 0.3305412, 0.600776)
Era #1646       Weight Coefficients: (0.0, 0.25252038, -0.056117862, -0.18025233, -0.1732821, -0.07083594, 0.10275936, 0.3306456, 0.60097945)
Era #1647       Weight Coefficients: (0.0, 0.25257584, -0.05616779, -0.1803425, -0.17336626, -0.0708804, 0.102779716, 0.33074993, 0.60118264)
Era #1648       Weight Coefficients: (0.0, 0.25263122, -0.056217685, -0.1804326, -0.17345035, -0.07092481, 0.10280008, 0.33085418, 0.60138583)
Era #1649       Weight Coefficients: (0.0, 0.2526866, -0.056267556, -0.18052267, -0.17353441, -0.07096922, 0.10282041, 0.3309584, 0.6015889)
Era #1650       Weight Coefficients: (0.0, 0.25274187, -0.056317378, -0.18061264, -0.17361839, -0.071013555, 0.10284075, 0.33106247, 0.60179174)
Era #1651       Weight Coefficients: (0.0, 0.25279716, -0.056367178, -0.18070261, -0.17370233, -0.07105788, 0.102861084, 0.33116654, 0.6019946)
Era #1652       Weight Coefficients: (0.0, 0.25285238, -0.056416936, -0.1807925, -0.17378621, -0.07110218, 0.10288142, 0.33127058, 0.6021972)
Era #1653       Weight Coefficients: (0.0, 0.25290757, -0.056466673, -0.18088233, -0.17387003, -0.071146436, 0.10290173, 0.33137453, 0.60239977)
Era #1654       Weight Coefficients: (0.0, 0.25296277, -0.056516394, -0.18097211, -0.17395382, -0.07119069, 0.102922015, 0.33147842, 0.6026021)
Era #1655       Weight Coefficients: (0.0, 0.2530179, -0.056566086, -0.18106183, -0.17403756, -0.071234904, 0.1029423, 0.33158228, 0.6028044)
Era #1656       Weight Coefficients: (0.0, 0.25307298, -0.056615762, -0.18115152, -0.17412125, -0.0712791, 0.10296258, 0.33168605, 0.60300666)
Era #1657       Weight Coefficients: (0.0, 0.25312805, -0.056665402, -0.18124115, -0.17420487, -0.07132327, 0.10298284, 0.3317898, 0.60320866)
Era #1658       Weight Coefficients: (0.0, 0.25318313, -0.056715004, -0.18133074, -0.17428848, -0.07136738, 0.10300309, 0.33189344, 0.6034106)
Era #1659       Weight Coefficients: (0.0, 0.25323808, -0.056764588, -0.18142024, -0.17437202, -0.07141149, 0.103023335, 0.33199704, 0.6036124)
Era #1660       Weight Coefficients: (0.0, 0.25329304, -0.056814127, -0.1815097, -0.1744555, -0.07145556, 0.10304357, 0.3321006, 0.6038142)
Era #1661       Weight Coefficients: (0.0, 0.25334793, -0.056863666, -0.18159911, -0.17453893, -0.071499616, 0.10306381, 0.3322041, 0.6040158)
Era #1662       Weight Coefficients: (0.0, 0.2534028, -0.05691316, -0.18168846, -0.17462228, -0.071543634, 0.103084035, 0.33230752, 0.60421723)
Era #1663       Weight Coefficients: (0.0, 0.25345764, -0.05696264, -0.18177776, -0.17470562, -0.07158762, 0.103104234, 0.3324109, 0.6044187)
Era #1664       Weight Coefficients: (0.0, 0.25351244, -0.057012103, -0.18186705, -0.1747889, -0.07163159, 0.103124425, 0.3325142, 0.6046199)
Era #1665       Weight Coefficients: (0.0, 0.2535672, -0.057061497, -0.18195622, -0.17487212, -0.0716755, 0.10314462, 0.33261746, 0.60482097)
Era #1666       Weight Coefficients: (0.0, 0.25362185, -0.057110883, -0.18204536, -0.1749553, -0.0717194, 0.1031648, 0.3327207, 0.6050221)
Era #1667       Weight Coefficients: (0.0, 0.25367653, -0.05716025, -0.18213445, -0.17503841, -0.07176326, 0.10318497, 0.3328238, 0.6052229)
Era #1668       Weight Coefficients: (0.0, 0.2537312, -0.05720959, -0.18222345, -0.17512146, -0.07180711, 0.10320512, 0.33292693, 0.6054236)
Era #1669       Weight Coefficients: (0.0, 0.2537858, -0.0572589, -0.18231246, -0.17520449, -0.07185092, 0.103225276, 0.33302993, 0.6056244)
Era #1670       Weight Coefficients: (0.0, 0.25384036, -0.057308186, -0.18240142, -0.17528744, -0.0718947, 0.103245415, 0.3331329, 0.6058249)
Era #1671       Weight Coefficients: (0.0, 0.25389484, -0.057357434, -0.18249027, -0.17537034, -0.07193845, 0.10326557, 0.3332358, 0.6060254)
Era #1672       Weight Coefficients: (0.0, 0.2539493, -0.057406675, -0.1825791, -0.17545322, -0.07198219, 0.103285685, 0.33333865, 0.6062257)
Era #1673       Weight Coefficients: (0.0, 0.25400376, -0.05745588, -0.18266787, -0.17553605, -0.07202589, 0.103305794, 0.33344147, 0.60642594)
Era #1674       Weight Coefficients: (0.0, 0.25405815, -0.057505053, -0.18275659, -0.1756188, -0.07206956, 0.10332591, 0.3335442, 0.60662603)
Era #1675       Weight Coefficients: (0.0, 0.25411254, -0.05755419, -0.18284525, -0.17570153, -0.0721132, 0.103346005, 0.33364683, 0.606826)
Era #1676       Weight Coefficients: (0.0, 0.2541669, -0.057603307, -0.18293387, -0.1757842, -0.07215683, 0.10336609, 0.33374944, 0.60702586)
Era #1677       Weight Coefficients: (0.0, 0.2542212, -0.057652384, -0.18302241, -0.17586681, -0.07220041, 0.10338618, 0.33385196, 0.6072256)
Era #1678       Weight Coefficients: (0.0, 0.25427547, -0.057701442, -0.18311092, -0.17594936, -0.07224397, 0.10340624, 0.33395445, 0.6074252)
Era #1679       Weight Coefficients: (0.0, 0.25432968, -0.05775047, -0.18319939, -0.17603186, -0.0722875, 0.10342631, 0.33405688, 0.6076247)
Era #1680       Weight Coefficients: (0.0, 0.2543839, -0.057799477, -0.18328781, -0.17611434, -0.07233101, 0.103446364, 0.3341593, 0.6078241)
Era #1681       Weight Coefficients: (0.0, 0.25443804, -0.057848454, -0.18337618, -0.17619674, -0.072374485, 0.10346641, 0.33426163, 0.60802335)
Era #1682       Weight Coefficients: (0.0, 0.25449213, -0.0578974, -0.18346448, -0.1762791, -0.07241793, 0.103486426, 0.33436385, 0.6082225)
Era #1683       Weight Coefficients: (0.0, 0.2545462, -0.057946317, -0.1835527, -0.17636137, -0.07246133, 0.103506446, 0.33446607, 0.6084215)
Era #1684       Weight Coefficients: (0.0, 0.25460026, -0.057995226, -0.18364088, -0.17644362, -0.07250473, 0.10352645, 0.33456823, 0.60862035)
Era #1685       Weight Coefficients: (0.0, 0.25465423, -0.058044076, -0.183729, -0.17652582, -0.072548084, 0.10354646, 0.33467028, 0.60881907)
Era #1686       Weight Coefficients: (0.0, 0.25470823, -0.05809292, -0.18381706, -0.17660797, -0.07259141, 0.10356646, 0.33477235, 0.6090177)
Era #1687       Weight Coefficients: (0.0, 0.25476214, -0.05814174, -0.1839051, -0.17669006, -0.07263472, 0.10358645, 0.33487427, 0.60921633)
Era #1688       Weight Coefficients: (0.0, 0.25481606, -0.058190517, -0.18399304, -0.1767721, -0.07267799, 0.10360644, 0.33497617, 0.6094147)
Era #1689       Weight Coefficients: (0.0, 0.2548699, -0.05823928, -0.18408097, -0.1768541, -0.07272125, 0.103626385, 0.335078, 0.60961306)
Era #1690       Weight Coefficients: (0.0, 0.25492367, -0.058288015, -0.18416885, -0.17693606, -0.07276448, 0.10364634, 0.33517978, 0.60981137)
Era #1691       Weight Coefficients: (0.0, 0.25497743, -0.058336727, -0.18425666, -0.17701794, -0.072807685, 0.10366629, 0.33528152, 0.61000943)
Era #1692       Weight Coefficients: (0.0, 0.25503117, -0.058385395, -0.18434441, -0.17709981, -0.072850846, 0.10368625, 0.33538324, 0.6102075)
Era #1693       Weight Coefficients: (0.0, 0.25508484, -0.058434058, -0.18443212, -0.17718163, -0.07289399, 0.10370618, 0.33548483, 0.6104054)
Era #1694       Weight Coefficients: (0.0, 0.2551385, -0.05848268, -0.18451977, -0.17726336, -0.07293709, 0.103726104, 0.3355864, 0.61060315)
Era #1695       Weight Coefficients: (0.0, 0.25519213, -0.058531277, -0.18460739, -0.17734508, -0.072980165, 0.10374601, 0.3356879, 0.6108008)
Era #1696       Weight Coefficients: (0.0, 0.2552457, -0.05857984, -0.18469493, -0.17742671, -0.07302324, 0.10376592, 0.33578938, 0.6109984)
Era #1697       Weight Coefficients: (0.0, 0.25529924, -0.0586284, -0.18478246, -0.17750832, -0.07306628, 0.1037858, 0.3358908, 0.61119586)
Era #1698       Weight Coefficients: (0.0, 0.25535274, -0.058676913, -0.18486989, -0.17758986, -0.07310927, 0.10380568, 0.3359921, 0.6113931)
Era #1699       Weight Coefficients: (0.0, 0.2554062, -0.05872539, -0.18495728, -0.17767133, -0.07315223, 0.10382555, 0.3360934, 0.61159027)
Era #1700       Weight Coefficients: (0.0, 0.25545967, -0.05877385, -0.18504462, -0.17775278, -0.07319519, 0.1038454, 0.33619463, 0.6117873)
Era #1701       Weight Coefficients: (0.0, 0.25551307, -0.05882228, -0.18513192, -0.17783418, -0.07323811, 0.103865266, 0.33629578, 0.6119842)
Era #1702       Weight Coefficients: (0.0, 0.25556645, -0.058870684, -0.18521914, -0.17791551, -0.07328099, 0.10388512, 0.33639687, 0.612181)
Era #1703       Weight Coefficients: (0.0, 0.25561982, -0.058919065, -0.18530633, -0.1779968, -0.073323846, 0.10390496, 0.33649784, 0.6123777)
Era #1704       Weight Coefficients: (0.0, 0.2556731, -0.05896742, -0.18539347, -0.17807806, -0.07336668, 0.103924796, 0.3365988, 0.6125743)
Era #1705       Weight Coefficients: (0.0, 0.25572637, -0.05901575, -0.18548056, -0.17815925, -0.07340949, 0.1039446, 0.33669975, 0.61277086)
Era #1706       Weight Coefficients: (0.0, 0.25577956, -0.059064053, -0.18556762, -0.1782404, -0.07345227, 0.10396441, 0.33680063, 0.61296725)
Era #1707       Weight Coefficients: (0.0, 0.25583273, -0.059112318, -0.1856546, -0.17832148, -0.073495016, 0.10398422, 0.33690143, 0.6131636)
Era #1708       Weight Coefficients: (0.0, 0.25588587, -0.059160568, -0.18574153, -0.17840251, -0.07353774, 0.104004, 0.33700216, 0.61335975)
Era #1709       Weight Coefficients: (0.0, 0.25593898, -0.059208795, -0.18582843, -0.1784835, -0.07358043, 0.10402378, 0.33710286, 0.61355585)
Era #1710       Weight Coefficients: (0.0, 0.25599203, -0.05925698, -0.18591522, -0.17856446, -0.07362309, 0.104043566, 0.3372035, 0.6137517)
Era #1711       Weight Coefficients: (0.0, 0.25604507, -0.059305124, -0.18600199, -0.17864534, -0.07366573, 0.104063325, 0.3373041, 0.61394745)
Era #1712       Weight Coefficients: (0.0, 0.25609806, -0.059353266, -0.18608868, -0.1787262, -0.07370835, 0.10408308, 0.3374046, 0.61414313)
Era #1713       Weight Coefficients: (0.0, 0.256151, -0.059401367, -0.18617535, -0.17880696, -0.07375094, 0.10410284, 0.3375051, 0.6143387)
Era #1714       Weight Coefficients: (0.0, 0.2562039, -0.059449468, -0.18626195, -0.17888772, -0.07379351, 0.10412256, 0.33760554, 0.61453426)
Era #1715       Weight Coefficients: (0.0, 0.25625682, -0.05949753, -0.18634854, -0.17896843, -0.073836036, 0.104142286, 0.33770585, 0.6147297)
Era #1716       Weight Coefficients: (0.0, 0.25630966, -0.05954557, -0.18643504, -0.17904909, -0.07387854, 0.10416199, 0.33780614, 0.61492497)
Era #1717       Weight Coefficients: (0.0, 0.25636247, -0.059593573, -0.18652149, -0.17912968, -0.07392102, 0.1041817, 0.3379063, 0.6151201)
Era #1718       Weight Coefficients: (0.0, 0.25641522, -0.059641533, -0.18660788, -0.17921023, -0.07396345, 0.104201406, 0.33800647, 0.6153151)
Era #1719       Weight Coefficients: (0.0, 0.2564679, -0.05968948, -0.18669422, -0.17929071, -0.07400587, 0.1042211, 0.33810657, 0.6155101)
Era #1720       Weight Coefficients: (0.0, 0.25652057, -0.059737384, -0.18678051, -0.17937113, -0.07404826, 0.10424078, 0.33820665, 0.61570483)
Era #1721       Weight Coefficients: (0.0, 0.25657323, -0.059785277, -0.18686678, -0.17945154, -0.07409062, 0.10426045, 0.33830664, 0.61589956)
Era #1722       Weight Coefficients: (0.0, 0.25662592, -0.059833135, -0.186953, -0.17953189, -0.07413295, 0.10428012, 0.33840656, 0.616094)
Era #1723       Weight Coefficients: (0.0, 0.25667852, -0.059880976, -0.18703915, -0.17961216, -0.07417525, 0.10429977, 0.33850643, 0.6162885)
Era #1724       Weight Coefficients: (0.0, 0.2567311, -0.05992879, -0.18712525, -0.17969242, -0.074217536, 0.1043194, 0.33860627, 0.61648273)
Era #1725       Weight Coefficients: (0.0, 0.2567836, -0.059976585, -0.1872113, -0.1797726, -0.07425977, 0.10433903, 0.33870608, 0.6166769)
Era #1726       Weight Coefficients: (0.0, 0.25683612, -0.06002434, -0.18729731, -0.17985272, -0.07430198, 0.104358666, 0.33880576, 0.61687094)
Era #1727       Weight Coefficients: (0.0, 0.25688857, -0.06007208, -0.18738328, -0.1799328, -0.07434417, 0.10437828, 0.33890542, 0.61706495)
Era #1728       Weight Coefficients: (0.0, 0.256941, -0.06011978, -0.18746915, -0.18001282, -0.074386336, 0.1043979, 0.33900502, 0.6172587)
Era #1729       Weight Coefficients: (0.0, 0.25699335, -0.060167473, -0.187555, -0.18009283, -0.07442846, 0.10441751, 0.3391046, 0.6174525)
Era #1730       Weight Coefficients: (0.0, 0.25704575, -0.060215138, -0.18764083, -0.18017277, -0.07447058, 0.10443709, 0.3392041, 0.6176461)
Era #1731       Weight Coefficients: (0.0, 0.25709805, -0.060262773, -0.18772657, -0.18025267, -0.07451267, 0.10445668, 0.33930352, 0.6178397)
Era #1732       Weight Coefficients: (0.0, 0.2571503, -0.060310382, -0.18781225, -0.18033251, -0.074554734, 0.10447624, 0.3394029, 0.6180331)
Era #1733       Weight Coefficients: (0.0, 0.25720245, -0.060357958, -0.18789789, -0.1804123, -0.07459676, 0.104495816, 0.33950225, 0.6182264)
Era #1734       Weight Coefficients: (0.0, 0.25725463, -0.0604055, -0.18798345, -0.18049206, -0.07463875, 0.104515396, 0.33960152, 0.6184196)
Era #1735       Weight Coefficients: (0.0, 0.25730678, -0.060453016, -0.18806897, -0.18057175, -0.074680716, 0.10453494, 0.33970076, 0.61861265)
Era #1736       Weight Coefficients: (0.0, 0.25735894, -0.060500517, -0.18815446, -0.18065143, -0.074722655, 0.104554474, 0.33979988, 0.6188056)
Era #1737       Weight Coefficients: (0.0, 0.25741103, -0.060547978, -0.18823987, -0.18073101, -0.07476457, 0.104574, 0.33989897, 0.61899835)
Era #1738       Weight Coefficients: (0.0, 0.25746307, -0.06059543, -0.18832524, -0.18081056, -0.07480646, 0.10459352, 0.339998, 0.61919105)
Era #1739       Weight Coefficients: (0.0, 0.25751513, -0.060642842, -0.18841057, -0.18089005, -0.074848324, 0.10461303, 0.340097, 0.6193835)
Era #1740       Weight Coefficients: (0.0, 0.25756714, -0.06069024, -0.18849584, -0.18096952, -0.07489016, 0.10463253, 0.34019595, 0.61957604)
Era #1741       Weight Coefficients: (0.0, 0.25761908, -0.060737602, -0.18858108, -0.18104894, -0.07493197, 0.10465201, 0.34029484, 0.6197684)
Era #1742       Weight Coefficients: (0.0, 0.25767097, -0.060784955, -0.18866627, -0.18112832, -0.07497375, 0.10467149, 0.34039366, 0.6199607)
Era #1743       Weight Coefficients: (0.0, 0.25772285, -0.06083225, -0.1887514, -0.18120764, -0.07501549, 0.10469096, 0.3404925, 0.62015283)
Era #1744       Weight Coefficients: (0.0, 0.25777468, -0.06087952, -0.18883646, -0.18128687, -0.07505721, 0.10471043, 0.3405912, 0.62034476)
Era #1745       Weight Coefficients: (0.0, 0.25782645, -0.06092678, -0.18892147, -0.1813661, -0.0750989, 0.10472989, 0.34068987, 0.6205367)
Era #1746       Weight Coefficients: (0.0, 0.2578782, -0.060974017, -0.18900645, -0.18144526, -0.07514058, 0.10474934, 0.34078845, 0.62072855)
Era #1747       Weight Coefficients: (0.0, 0.25792992, -0.06102121, -0.18909135, -0.18152437, -0.07518222, 0.104768775, 0.34088698, 0.6209203)
Era #1748       Weight Coefficients: (0.0, 0.25798157, -0.061068386, -0.18917622, -0.18160343, -0.07522385, 0.10478821, 0.3409855, 0.62111187)
Era #1749       Weight Coefficients: (0.0, 0.25803325, -0.061115548, -0.18926102, -0.18168247, -0.075265445, 0.10480762, 0.34108394, 0.62130344)
Era #1750       Weight Coefficients: (0.0, 0.25808486, -0.06116268, -0.18934579, -0.18176143, -0.07530701, 0.10482705, 0.34118232, 0.62149477)
Era #1751       Weight Coefficients: (0.0, 0.25813642, -0.06120977, -0.1894305, -0.18184036, -0.07534853, 0.104846455, 0.34128064, 0.621686)
Era #1752       Weight Coefficients: (0.0, 0.25818798, -0.06125684, -0.18951517, -0.18191923, -0.07539005, 0.10486585, 0.34137893, 0.6218771)
Era #1753       Weight Coefficients: (0.0, 0.25823948, -0.061303876, -0.18959977, -0.18199803, -0.075431526, 0.10488526, 0.34147713, 0.62206805)
Era #1754       Weight Coefficients: (0.0, 0.25829095, -0.061350897, -0.18968432, -0.1820768, -0.07547299, 0.10490462, 0.34157526, 0.622259)
Era #1755       Weight Coefficients: (0.0, 0.2583424, -0.0613979, -0.18976879, -0.18215552, -0.075514406, 0.10492398, 0.34167337, 0.6224498)
Era #1756       Weight Coefficients: (0.0, 0.25839373, -0.061444864, -0.18985327, -0.1822342, -0.07555581, 0.10494334, 0.34177142, 0.62264055)
Era #1757       Weight Coefficients: (0.0, 0.25844505, -0.06149179, -0.18993768, -0.18231282, -0.075597174, 0.10496269, 0.3418694, 0.62283117)
Era #1758       Weight Coefficients: (0.0, 0.2584964, -0.06153873, -0.190022, -0.1823914, -0.075638525, 0.10498201, 0.34196734, 0.62302166)
Era #1759       Weight Coefficients: (0.0, 0.2585477, -0.061585616, -0.19010632, -0.18246992, -0.07567984, 0.10500135, 0.34206524, 0.623212)
Era #1760       Weight Coefficients: (0.0, 0.258599, -0.061632488, -0.19019058, -0.18254845, -0.07572114, 0.105020665, 0.34216306, 0.62340224)
Era #1761       Weight Coefficients: (0.0, 0.25865024, -0.061679333, -0.19027482, -0.18262689, -0.075762406, 0.10503998, 0.3422608, 0.6235924)
Era #1762       Weight Coefficients: (0.0, 0.25870144, -0.061726145, -0.19035897, -0.18270527, -0.07580365, 0.10505928, 0.34235844, 0.6237824)
Era #1763       Weight Coefficients: (0.0, 0.25875255, -0.06177291, -0.19044305, -0.1827836, -0.075844854, 0.10507859, 0.34245604, 0.62397236)
Era #1764       Weight Coefficients: (0.0, 0.25880367, -0.061819673, -0.19052711, -0.18286188, -0.07588604, 0.10509788, 0.34255368, 0.6241622)
Era #1765       Weight Coefficients: (0.0, 0.25885478, -0.061866414, -0.19061112, -0.18294014, -0.07592719, 0.10511715, 0.34265122, 0.6243519)
Era #1766       Weight Coefficients: (0.0, 0.2589058, -0.061913133, -0.19069509, -0.18301834, -0.075968325, 0.10513642, 0.3427487, 0.6245415)
Era #1767       Weight Coefficients: (0.0, 0.2589568, -0.061959814, -0.190779, -0.1830965, -0.07600944, 0.105155684, 0.34284616, 0.624731)
Era #1768       Weight Coefficients: (0.0, 0.25900775, -0.06200647, -0.19086285, -0.18317458, -0.07605051, 0.10517494, 0.34294352, 0.6249204)
Era #1769       Weight Coefficients: (0.0, 0.25905865, -0.0620531, -0.19094667, -0.18325262, -0.076091565, 0.10519418, 0.34304082, 0.6251097)
Era #1770       Weight Coefficients: (0.0, 0.2591096, -0.0620997, -0.19103041, -0.18333063, -0.076132596, 0.1052134, 0.34313807, 0.62529886)
Era #1771       Weight Coefficients: (0.0, 0.25916046, -0.06214628, -0.19111413, -0.18340859, -0.076173596, 0.105232626, 0.34323528, 0.625488)
Era #1772       Weight Coefficients: (0.0, 0.25921124, -0.06219283, -0.19119777, -0.18348646, -0.07621457, 0.105251834, 0.34333244, 0.6256769)
Era #1773       Weight Coefficients: (0.0, 0.25926208, -0.06223935, -0.19128135, -0.18356434, -0.0762555, 0.10527104, 0.34342948, 0.6258656)
Era #1774       Weight Coefficients: (0.0, 0.25931287, -0.062285833, -0.19136488, -0.18364213, -0.076296404, 0.10529025, 0.34352654, 0.6260542)
Era #1775       Weight Coefficients: (0.0, 0.25936356, -0.062332306, -0.19144838, -0.18371989, -0.076337285, 0.105309434, 0.34362355, 0.6262427)
Era #1776       Weight Coefficients: (0.0, 0.25941423, -0.06237874, -0.19153184, -0.1837976, -0.076378144, 0.10532861, 0.3437205, 0.6264312)
Era #1777       Weight Coefficients: (0.0, 0.25946483, -0.062425163, -0.19161522, -0.18387525, -0.07641897, 0.10534779, 0.34381738, 0.6266196)
Era #1778       Weight Coefficients: (0.0, 0.25951543, -0.062471565, -0.19169857, -0.18395288, -0.07645979, 0.105366945, 0.34391418, 0.6268079)
Era #1779       Weight Coefficients: (0.0, 0.25956607, -0.06251792, -0.19178186, -0.18403047, -0.076500565, 0.10538609, 0.34401092, 0.62699604)
Era #1780       Weight Coefficients: (0.0, 0.25961664, -0.062564276, -0.1918651, -0.184108, -0.07654133, 0.10540523, 0.34410757, 0.6271841)
Era #1781       Weight Coefficients: (0.0, 0.25966716, -0.062610604, -0.19194832, -0.18418546, -0.07658207, 0.10542435, 0.3442042, 0.6273721)
Era #1782       Weight Coefficients: (0.0, 0.25971764, -0.0626569, -0.19203147, -0.1842629, -0.07662276, 0.10544347, 0.34430075, 0.62756)
